Price,Close
Ticker,RELIANCE.NS
Date,
2015-01-01,190.75863647460938
2015-01-02,190.2537841796875
2015-01-05,188.1697998046875
2015-01-06,179.6298065185547
2015-01-07,183.53994750976562
2015-01-08,180.90814208984375
2015-01-09,184.8289794921875
2015-01-12,182.68057250976562
2015-01-13,181.14443969726562
2015-01-14,179.38275146484375
2015-01-15,185.67762756347656
2015-01-16,186.84852600097656
2015-01-19,188.9862060546875
2015-01-20,194.0135040283203
2015-01-21,194.80844116210938
2015-01-22,189.86708068847656
2015-01-23,190.54380798339844
2015-01-27,191.00570678710938
2015-01-28,194.8299102783203
2015-01-29,199.6746368408203
2015-01-30,196.63461303710938
2015-02-02,195.08773803710938
2015-02-03,201.4363250732422
2015-02-04,199.54568481445312
2015-02-05,198.45001220703125
2015-02-06,195.48519897460938
2015-02-09,192.64927673339844
2015-02-10,189.49107360839844
2015-02-11,193.50863647460938
2015-02-12,195.3240509033203
2015-02-13,197.1179962158203
2015-02-16,193.9597930908203
2015-02-18,193.71273803710938
2015-02-19,193.7986602783203
2015-02-20,187.57896423339844
2015-02-23,182.9276580810547
2015-02-24,180.7792205810547
2015-02-25,181.14443969726562
2015-02-26,180.8973846435547
2015-02-27,183.80850219726562
2015-03-02,185.67762756347656
2015-03-03,193.53013610839844
2015-03-04,190.74789428710938
2015-03-05,190.12484741210938
2015-03-09,186.83778381347656
2015-03-10,184.58192443847656
2015-03-11,183.89443969726562
2015-03-12,185.5809783935547
2015-03-13,182.63760375976562
2015-03-16,180.91888427734375
2015-03-17,184.0877685546875
2015-03-18,186.62294006347656
2015-03-19,183.93740844726562
2015-03-20,183.4969940185547
2015-03-23,180.88665771484375
2015-03-24,182.17568969726562
2015-03-25,181.52040100097656
2015-03-26,178.16888427734375
2015-03-27,174.38768005371094
2015-03-30,174.18356323242188
2015-03-31,177.45989990234375
2015-04-01,179.61907958984375
2015-04-06,177.16989135742188
2015-04-07,178.9315643310547
2015-04-08,186.03211975097656
2015-04-09,192.3054962158203
2015-04-10,194.29281616210938
2015-04-13,198.19219970703125
2015-04-15,198.4392852783203
2015-04-16,199.4490509033203
2015-04-17,199.12677001953125
2015-04-20,190.2752685546875
2015-04-21,188.2987060546875
2015-04-22,189.0076904296875
2015-04-23,188.4276123046875
2015-04-24,188.8250732421875
2015-04-27,188.05162048339844
2015-04-28,185.88174438476562
2015-04-29,182.61611938476562
2015-04-30,185.26942443847656
2015-05-04,191.4139404296875
2015-05-05,191.6717529296875
2015-05-06,189.1151123046875
2015-05-07,187.07411193847656
2015-05-08,193.5536346435547
2015-05-11,194.91331481933594
2015-05-12,188.98512268066406
2015-05-13,192.55291748046875
2015-05-14,191.0518341064453
2015-05-15,190.12722778320312
2015-05-18,193.95608520507812
2015-05-19,194.82630920410156
2015-05-20,197.71966552734375
2015-05-21,195.08737182617188
2015-05-22,196.63198852539062
2015-05-25,194.597900390625
2015-05-26,192.44415283203125
2015-05-27,192.596435546875
2015-05-28,190.52969360351562
2015-05-29,190.79078674316406
2015-06-01,196.28387451171875
2015-06-02,195.50070190429688
2015-06-03,195.0003662109375
2015-06-04,198.55728149414062
2015-06-05,197.4804229736328
2015-06-08,192.62904357910156
2015-06-09,192.2483367919922
2015-06-10,197.05618286132812
2015-06-11,190.8234100341797
2015-06-12,193.58628845214844
2015-06-15,196.17510986328125
2015-06-16,196.65371704101562
2015-06-17,202.5819091796875
2015-06-18,212.96990966796875
2015-06-19,216.820556640625
2015-06-22,215.74365234375
2015-06-23,216.4615936279297
2015-06-24,215.5696258544922
2015-06-25,218.53919982910156
2015-06-26,217.70162963867188
2015-06-29,215.55874633789062
2015-06-30,217.57107543945312
2015-07-01,218.77850341796875
2015-07-02,219.90975952148438
2015-07-03,219.11569213867188
2015-07-06,220.93223571777344
2015-07-07,218.25636291503906
2015-07-08,216.8096923828125
2015-07-09,214.80821228027344
2015-07-10,217.94093322753906
2015-07-13,219.07217407226562
2015-07-14,217.07073974609375
2015-07-15,219.97500610351562
2015-07-16,222.70526123046875
2015-07-17,222.27012634277344
2015-07-20,222.9336700439453
2015-07-21,219.24620056152344
2015-07-22,228.51382446289062
2015-07-23,227.40432739257812
2015-07-24,222.9989471435547
2015-07-27,218.71322631835938
2015-07-28,219.7792205810547
2015-07-29,216.6791534423828
2015-07-30,217.58197021484375
2015-07-31,217.95181274414062
2015-08-03,218.08233642578125
2015-08-04,214.93873596191406
2015-08-05,214.88436889648438
2015-08-06,212.96990966796875
2015-08-07,214.14471435546875
2015-08-10,210.78355407714844
2015-08-11,210.1526641845703
2015-08-12,205.12725830078125
2015-08-13,203.0496826171875
2015-08-14,210.35931396484375
2015-08-17,206.8241424560547
2015-08-18,205.38832092285156
2015-08-19,207.67259216308594
2015-08-20,199.3404541015625
2015-08-21,197.52394104003906
2015-08-24,180.46804809570312
2015-08-25,184.51446533203125
2015-08-26,185.65658569335938
2015-08-27,189.08302307128906
2015-08-28,189.7900390625
2015-08-31,186.2004852294922
