Price,Close
Ticker,GOOGL
Date,
2015-01-02,26.319652557373047
2015-01-05,25.818157196044922
2015-01-06,25.18098258972168
2015-01-07,25.10692596435547
2015-01-08,25.194400787353516
2015-01-09,24.88674545288086
2015-01-12,24.7048397064209
2015-01-13,24.94042205810547
2015-01-14,25.14569091796875
2015-01-15,25.050264358520508
2015-01-16,25.37084197998047
2015-01-20,25.344995498657227
2015-01-21,25.864381790161133
2015-01-22,26.70484161376953
2015-01-23,26.935955047607422
2015-01-26,26.676015853881836
2015-01-27,25.904144287109375
2015-01-28,25.468753814697266
2015-01-29,25.508516311645508
2015-01-30,26.717266082763672
2015-02-02,26.45136260986328
2015-02-03,26.506032943725586
2015-02-04,26.148181915283203
2015-02-05,26.333568572998047
2015-02-06,26.534860610961914
2015-02-09,26.30623435974121
2015-02-10,26.846988677978516
2015-02-11,26.739633560180664
2015-02-12,27.137746810913086
2015-02-13,27.39371109008789
2015-02-17,27.088043212890625
2015-02-18,26.970746994018555
2015-02-19,27.15961456298828
2015-02-20,26.92850112915039
2015-02-23,26.590526580810547
2015-02-24,26.771940231323242
2015-02-25,27.203353881835938
2015-02-26,27.79779052734375
2015-02-27,27.963790893554688
2015-03-02,28.57959747314453
2015-03-03,28.7669734954834
2015-03-04,28.744112014770508
2015-03-05,28.8981876373291
2015-03-06,28.47422981262207
2015-03-09,28.533872604370117
2015-03-10,27.825620651245117
2015-03-11,27.618860244750977
2015-03-12,27.891225814819336
2015-03-13,27.48516273498535
2015-03-16,27.914587020874023
2015-03-17,27.71428871154785
2015-03-18,28.139240264892578
2015-03-19,28.01548194885254
2015-03-20,28.079099655151367
2015-03-23,28.0999755859375
2015-03-24,28.70484733581543
2015-03-25,28.18099021911621
2015-03-26,28.01399040222168
2015-03-27,27.711305618286133
2015-03-30,27.88973617553711
2015-03-31,27.56965446472168
2015-04-01,27.31070899963379
2015-04-02,26.904146194458008
2015-04-06,27.03536033630371
2015-04-07,27.080589294433594
2015-04-08,27.278400421142578
2015-04-09,27.237646102905273
2015-04-10,27.263492584228516
2015-04-13,27.268461227416992
2015-04-14,26.82810401916504
2015-04-15,26.890727996826172
2015-04-16,27.013988494873047
2015-04-17,26.478200912475586
2015-04-20,27.06418800354004
2015-04-21,26.98416519165039
2015-04-22,27.29530143737793
2015-04-23,27.706832885742188
2015-04-24,28.51200294494629
2015-04-27,28.137250900268555
2015-04-28,28.050273895263672
2015-04-29,27.90216064453125
2015-04-30,27.274921417236328
2015-05-01,27.39371109008789
2015-05-04,27.477210998535156
2015-05-05,26.990129470825195
2015-05-06,26.59450340270996
2015-05-07,26.9404296875
2015-05-08,27.283870697021484
2015-05-11,27.126312255859375
2015-05-12,26.775915145874023
2015-05-13,26.813688278198242
2015-05-14,27.296295166015625
2015-05-15,27.161602020263672
2015-05-18,27.170549392700195
2015-05-19,27.300270080566406
2015-05-20,27.46080780029297
2015-05-21,27.674524307250977
2015-05-22,27.56070899963379
2015-05-26,27.196393966674805
2015-05-27,27.54728889465332
2015-05-28,27.543807983398438
2015-05-29,27.103450775146484
2015-06-01,27.296794891357422
2015-06-02,27.532377243041992
2015-06-03,27.598979949951172
2015-06-04,27.42005157470703
2015-06-05,27.312694549560547
2015-06-08,27.011999130249023
2015-06-09,26.946393966674805
2015-06-10,27.465282440185547
2015-06-11,27.338045120239258
2015-06-12,27.210311889648438
2015-06-15,26.988143920898438
2015-06-16,27.081087112426758
2015-06-17,27.167070388793945
2015-06-18,27.643213272094727
2015-06-19,27.709814071655273
2015-06-22,27.817169189453125
2015-06-23,28.00156593322754
2015-06-24,27.762001037597656
2015-06-25,27.731185913085938
2015-06-26,27.488143920898438
2015-06-29,26.90116310119629
2015-06-30,26.841028213500977
2015-07-01,27.003055572509766
2015-07-02,27.20384979248047
2015-07-06,27.118362426757812
2015-07-07,27.337547302246094
2015-07-08,26.923532485961914
2015-07-09,27.070148468017578
2015-07-10,27.639734268188477
2015-07-13,28.416078567504883
2015-07-14,29.034868240356445
2015-07-15,29.02393341064453
2015-07-16,29.909622192382812
2015-07-17,34.772457122802734
2015-07-20,34.43547439575195
2015-07-21,34.56023025512695
2015-07-22,34.54780578613281
2015-07-23,33.535377502441406
2015-07-24,32.5433235168457
2015-07-27,32.717281341552734
2015-07-28,32.7863655090332
2015-07-29,32.87434005737305
2015-07-30,33.029911041259766
2015-07-31,32.679012298583984
2015-08-03,33.03785705566406
2015-08-04,32.866886138916016
2015-08-05,33.463802337646484
2015-08-06,33.30774688720703
2015-08-07,33.021461486816406
2015-08-10,32.95933151245117
2015-08-11,34.309234619140625
2015-08-12,34.36738967895508
2015-08-13,34.12086486816406
2015-08-14,34.26301193237305
2015-08-17,34.498600006103516
2015-08-18,34.231204986572266
2015-08-19,34.4951171875
2015-08-20,33.771461486816406
2015-08-21,32.00952911376953
2015-08-24,30.721254348754883
2015-08-25,30.440935134887695
2015-08-26,32.79034423828125
2015-08-27,33.198890686035156
2015-08-28,32.787864685058594
2015-08-31,32.19789505004883
2015-09-01,31.290340423583984
2015-09-02,32.05326461791992
2015-09-03,31.662612915039062
2015-09-04,31.26051902770996
2015-09-08,32.0020751953125
2015-09-09,31.978715896606445
2015-09-10,32.35992431640625
2015-09-11,32.56966781616211
2015-09-14,32.42901611328125
2015-09-15,33.055259704589844
2015-09-16,33.07762145996094
2015-09-17,33.38329315185547
2015-09-18,32.848995208740234
2015-09-21,33.15018844604492
2015-09-22,32.465293884277344
2015-09-23,32.46977233886719
