Price,Close
Ticker,MSFT
Date,
2015-01-02,39.99870681762695
2015-01-05,39.63087463378906
2015-01-06,39.0492057800293
2015-01-07,39.545326232910156
2015-01-08,40.70869445800781
2015-01-09,40.36653137207031
2015-01-12,39.86183547973633
2015-01-13,39.65655517578125
2015-01-14,39.31437301635742
2015-01-15,38.903778076171875
2015-01-16,39.553897857666016
2015-01-20,39.68220901489258
2015-01-21,39.2801628112793
2015-01-22,40.31520080566406
2015-01-23,40.35796356201172
2015-01-26,40.212562561035156
2015-01-27,36.491539001464844
2015-01-28,35.234092712402344
2015-01-29,35.93553924560547
2015-01-30,34.5583381652832
2015-02-02,35.311092376708984
2015-02-03,35.584808349609375
2015-02-04,35.79011154174805
2015-02-05,36.31190490722656
2015-02-06,36.277687072753906
2015-02-09,36.23493194580078
2015-02-10,36.440216064453125
2015-02-11,36.25202941894531
2015-02-12,36.85936737060547
2015-02-13,37.526588439941406
2015-02-17,37.5438117980957
2015-02-18,37.500732421875
2015-02-19,37.47489547729492
2015-02-20,37.785030364990234
2015-02-23,38.03485107421875
2015-02-24,37.98317337036133
2015-02-25,37.89702224731445
2015-02-26,37.95732879638672
2015-02-27,37.77641677856445
2015-03-02,37.80226135253906
2015-03-03,37.28535842895508
2015-03-04,37.09584426879883
2015-03-05,37.1389045715332
2015-03-06,36.492794036865234
2015-03-09,36.91492462158203
2015-03-10,36.2085075378418
2015-03-11,36.165428161621094
2015-03-12,35.33838653564453
2015-03-13,35.648536682128906
2015-03-16,35.803592681884766
2015-03-17,35.92420959472656
2015-03-18,36.613399505615234
2015-03-19,36.43248748779297
2015-03-20,36.94077682495117
2015-03-23,36.92353439331055
2015-03-24,36.958011627197266
2015-03-25,35.71745681762695
2015-03-26,35.50206756591797
2015-03-27,35.295326232910156
2015-03-30,35.286705017089844
2015-03-31,35.02825927734375
2015-04-01,35.07994842529297
2015-04-02,34.709510803222656
2015-04-06,35.79498291015625
2015-04-07,35.77775955200195
2015-04-08,35.682987213134766
2015-04-09,35.73468017578125
2015-04-10,35.941436767578125
2015-04-13,35.97590255737305
2015-04-14,35.881126403808594
2015-04-15,36.40665054321289
2015-04-16,36.320499420166016
2015-04-17,35.85529708862305
2015-04-20,36.966617584228516
2015-04-21,36.7340087890625
2015-04-22,37.03553771972656
2015-04-23,37.33705139160156
2015-04-24,41.23961639404297
2015-04-27,41.37744903564453
2015-04-28,42.3509407043457
2015-04-29,42.2647819519043
2015-04-30,41.902957916259766
2015-05-01,41.92017364501953
2015-05-04,41.55837631225586
2015-05-05,41.00700759887695
2015-05-06,39.86984634399414
2015-05-07,40.2316780090332
2015-05-08,41.136234283447266
2015-05-11,40.80887222290039
2015-05-12,40.79164505004883
2015-05-13,41.0328483581543
2015-05-14,41.97187805175781
2015-05-15,41.610042572021484
2015-05-18,41.36021423339844
2015-05-19,41.256160736083984
2015-05-20,41.256160736083984
2015-05-21,41.117431640625
2015-05-22,40.666542053222656
2015-05-26,40.39775848388672
2015-05-27,41.28218078613281
2015-05-28,41.14345932006836
2015-05-29,40.631866455078125
2015-06-01,40.952693939208984
2015-06-02,40.683902740478516
2015-06-03,40.62318801879883
2015-06-04,40.19832229614258
2015-06-05,40.007564544677734
2015-06-08,39.65205383300781
2015-06-09,39.58269119262695
2015-06-10,40.41510009765625
2015-06-11,40.2677001953125
2015-06-12,39.86015319824219
2015-06-15,39.435272216796875
2015-06-16,39.73875045776367
2015-06-17,39.86015319824219
2015-06-18,40.510467529296875
2015-06-19,39.972862243652344
2015-06-22,40.08559799194336
2015-06-23,39.80812072753906
2015-06-24,39.57401657104492
2015-06-25,39.58269119262695
2015-06-26,39.24452209472656
2015-06-29,38.472808837890625
2015-06-30,38.28205108642578
2015-07-01,38.54216384887695
2015-07-02,38.49882125854492
2015-07-06,38.490142822265625
2015-07-07,38.412105560302734
2015-07-08,38.36008834838867
2015-07-09,38.602874755859375
2015-07-10,38.68091583251953
2015-07-13,39.4873046875
2015-07-14,39.556663513183594
2015-07-15,39.678062438964844
2015-07-16,40.45845413208008
2015-07-17,40.423763275146484
2015-07-20,40.683902740478516
2015-07-21,40.99604034423828
2015-07-22,39.4873046875
2015-07-23,39.98155212402344
2015-07-24,39.83413314819336
2015-07-27,39.32255935668945
2015-07-28,39.31389236450195
2015-07-29,40.13761520385742
2015-07-30,40.649200439453125
2015-07-31,40.49313735961914
2015-08-03,40.5885124206543
2015-08-04,41.22147750854492
2015-08-05,41.256160736083984
2015-08-06,40.423763275146484
2015-08-07,40.52782440185547
2015-08-10,41.039398193359375
2015-08-11,40.24167251586914
2015-08-12,40.52782440185547
2015-08-13,40.51914978027344
2015-08-14,40.753257751464844
2015-08-17,41.030723571777344
2015-08-18,41.25764846801758
2015-08-19,40.68160629272461
2015-08-20,39.85243606567383
2015-08-21,37.59185791015625
2015-08-24,36.378665924072266
2015-08-25,35.32256317138672
2015-08-26,37.277645111083984
2015-08-27,38.31629180908203
2015-08-28,38.34247970581055
2015-08-31,37.984615325927734
2015-09-01,36.50083541870117
2015-09-02,37.84497833251953
2015-09-03,37.96717834472656
2015-09-04,37.19036865234375
2015-09-08,38.30754852294922
2015-09-09,37.59185791015625
2015-09-10,37.783870697021484
2015-09-11,37.9497184753418
2015-09-14,37.56566619873047
2015-09-15,38.386112213134766
2015-09-16,38.6654167175293
2015-09-17,38.621788024902344
2015-09-18,37.9497184753418
2015-09-21,38.49957275390625
2015-09-22,38.31629180908203
2015-09-23,38.29010009765625
2015-09-24,38.32501983642578
2015-09-25,38.35120391845703
2015-09-28,37.783870697021484
2015-09-29,37.9148063659668
2015-09-30,38.63050842285156
2015-10-01,38.93598175048828
2015-10-02,39.77388000488281
2015-10-05,40.69906234741211
2015-10-06,40.803802490234375
2015-10-07,40.84742736816406
2015-10-08,41.41475296020508
2015-10-09,41.118003845214844
2015-10-12,41.02199935913086
2015-10-13,40.925994873046875
2015-10-14,40.74271011352539
2015-10-15,41.03072738647461
2015-10-16,41.467132568359375
2015-10-19,41.563140869140625
2015-10-20,41.69405746459961
2015-10-21,41.19656753540039
2015-10-22,41.920989990234375
2015-10-23,46.145381927490234
2015-10-26,47.34986114501953
2015-10-27,46.861080169677734
2015-10-28,47.114200592041016
2015-10-29,46.57304763793945
2015-10-30,45.94462585449219
2015-11-02,46.46832275390625
2015-11-03,47.26258087158203
2015-11-04,47.48077392578125
2015-11-05,47.46332931518555
2015-11-06,47.93464279174805
2015-11-09,47.271305084228516
2015-11-10,46.703983306884766
2015-11-11,46.82617950439453
2015-11-12,46.538150787353516
2015-11-13,46.11919021606445
2015-11-16,46.930908203125
2015-11-17,46.54428482055664
2015-11-18,47.317535400390625
2015-11-19,47.396610260009766
2015-11-20,47.616302490234375
2015-11-23,47.616302490234375
2015-11-24,47.669029235839844
2015-11-25,47.17695236206055
2015-11-27,47.3878288269043
2015-11-30,47.75688171386719
2015-12-01,48.52134323120117
2015-12-02,48.512550354003906
2015-12-03,47.62508010864258
2015-12-04,49.12764358520508
2015-12-07,49.039764404296875
2015-12-08,49.02220153808594
2015-12-09,48.31045913696289
2015-12-10,48.565277099609375
2015-12-11,47.502052307128906
2015-12-14,48.45105743408203
2015-12-15,48.50377655029297
2015-12-16,49.320945739746094
2015-12-17,48.94310760498047
2015-12-18,47.563575744628906
2015-12-21,48.17865753173828
2015-12-22,48.63557434082031
2015-12-23,49.048561096191406
2015-12-24,48.916770935058594
2015-12-28,49.16278839111328
2015-12-29,49.69000244140625
2015-12-30,49.47911834716797
2015-12-31,48.74980545043945
2016-01-04,48.15230178833008
2016-01-05,48.3719596862793
2016-01-06,47.49327850341797
2016-01-07,45.841331481933594
2016-01-08,45.98192596435547
2016-01-11,45.955562591552734
2016-01-12,46.37733840942383
2016-01-13,45.375640869140625
2016-01-14,46.66730499267578
2016-01-15,44.80449295043945
2016-01-19,44.42664337158203
2016-01-20,44.628753662109375
2016-01-21,44.35633850097656
2016-01-22,45.9467887878418
2016-01-25,45.507423400878906
2016-01-26,45.841331481933594
2016-01-27,45.0065803527832
2016-01-28,45.744686126708984
2016-01-29,48.40711212158203
2016-02-01,48.07321548461914
2016-02-02,46.570655822753906
2016-02-03,45.83253860473633
2016-02-04,45.69196319580078
2016-02-05,44.075157165527344
2016-02-08,43.41615295410156
2016-02-09,43.301918029785156
2016-02-10,43.679752349853516
2016-02-11,43.66217041015625
2016-02-12,44.373924255371094
2016-02-16,45.214664459228516
2016-02-17,46.3917236328125
2016-02-18,46.18817901611328
2016-02-19,45.8607177734375
2016-02-22,46.59528350830078
2016-02-23,45.294307708740234
2016-02-24,45.4536247253418
2016-02-25,46.10852813720703
2016-02-26,45.4005241394043
2016-02-29,45.02882385253906
2016-03-01,46.533321380615234
2016-03-02,46.86076354980469
2016-03-03,46.32976150512695
2016-03-04,46.04658126831055
2016-03-07,45.16157150268555
2016-03-08,45.710269927978516
2016-03-09,46.76342010498047
2016-03-10,46.06427764892578
2016-03-11,46.96696090698242
2016-03-14,47.05546569824219
2016-03-15,47.42717742919922
2016-03-16,48.099769592285156
2016-03-17,48.374122619628906
2016-03-18,47.338680267333984
2016-03-21,47.66612243652344
2016-03-22,47.85197448730469
2016-03-23,47.76347351074219
2016-03-24,47.97588348388672
2016-03-28,47.382930755615234
2016-03-29,48.41837692260742
2016-03-30,48.719276428222656
2016-03-31,48.87857437133789
2016-04-01,49.17947006225586
2016-04-04,49.05558395385742
2016-04-05,48.285614013671875
2016-04-06,48.781219482421875
2016-04-07,48.19712829589844
2016-04-08,48.161720275878906
2016-04-11,48.06438064575195
2016-04-12,48.365272521972656
2016-04-13,48.984771728515625
2016-04-14,48.99362564086914
2016-04-15,49.25027847290039
2016-04-18,49.96712875366211
2016-04-19,49.90516662597656
2016-04-20,49.197174072265625
2016-04-21,49.36532974243164
2016-04-22,45.82530975341797
2016-04-25,46.117366790771484
2016-04-26,45.52442169189453
2016-04-27,45.0819206237793
2016-04-28,44.16152572631836
2016-04-29,44.134971618652344
2016-05-02,44.78987121582031
2016-05-03,44.05531692504883
2016-05-04,44.134971618652344
2016-05-05,44.196922302246094
2016-05-06,44.59516906738281
2016-05-09,44.311973571777344
2016-05-10,45.1527214050293
2016-05-11,45.17927932739258
2016-05-12,45.586368560791016
2016-05-13,45.205810546875
2016-05-16,45.86957550048828
2016-05-17,45.01403045654297
2016-05-18,45.28139877319336
2016-05-19,44.844703674316406
2016-05-20,45.1120491027832
2016-05-23,44.58625411987305
2016-05-24,45.97652053833008
2016-05-25,46.44884490966797
2016-05-26,46.24387741088867
2016-05-27,46.6270866394043
2016-05-31,47.23310089111328
2016-06-01,47.09941101074219
2016-06-02,46.7696647644043
2016-06-03,46.15475082397461
2016-06-06,46.457759857177734
2016-06-07,46.43101501464844
2016-06-08,46.3775520324707
2016-06-09,46.00325393676758
2016-06-10,45.87848663330078
2016-06-13,44.68428039550781
2016-06-14,44.408023834228516
2016-06-15,44.28326416015625
2016-06-16,44.90708541870117
2016-06-17,44.67536926269531
2016-06-20,44.621891021728516
2016-06-21,45.620033264160156
2016-06-22,45.44179153442383
2016-06-23,46.261688232421875
2016-06-24,44.408023834228516
2016-06-27,43.16035079956055
2016-06-28,44.06045913696289
2016-06-29,45.040771484375
2016-06-30,45.602203369140625
2016-07-01,45.59330749511719
2016-07-05,45.602203369140625
2016-07-06,45.789363861083984
2016-07-07,45.789363861083984
2016-07-08,46.609256744384766
2016-07-11,46.86771774291992
2016-07-12,47.42023849487305
2016-07-13,47.687583923339844
2016-07-14,47.892581939697266
2016-07-15,47.85693359375
2016-07-18,48.088619232177734
2016-07-19,47.31330490112305
2016-07-20,49.82646179199219
2016-07-21,49.728424072265625
2016-07-22,50.414642333984375
2016-07-25,50.55724334716797
2016-07-26,50.58397674560547
2016-07-27,50.075992584228516
2016-07-28,50.093807220458984
2016-07-29,50.512664794921875
2016-08-01,50.423553466796875
2016-08-02,50.423553466796875
2016-08-03,50.771121978759766
2016-08-04,51.145416259765625
2016-08-05,51.65339279174805
2016-08-08,51.74251937866211
2016-08-09,51.86728286743164
2016-08-10,51.70688247680664
2016-08-11,51.95640182495117
2016-08-12,51.63558578491211
2016-08-15,51.79598617553711
2016-08-16,51.509029388427734
2016-08-17,51.61664962768555
2016-08-18,51.65250015258789
2016-08-19,51.670433044433594
2016-08-22,51.715267181396484
2016-08-23,51.91256332397461
2016-08-24,51.966365814208984
