Date,Close
,SBIN.NS
2015-10-16,231.78550720214844
2015-10-19,229.7095489501953
2015-10-20,230.0254669189453
2015-10-21,225.46737670898438
2015-10-23,228.71670532226562
2015-10-26,226.776123046875
2015-10-27,224.56480407714844
2015-10-28,218.4722900390625
2015-10-29,213.8690643310547
2015-10-30,213.9593505859375
2015-11-02,213.82394409179688
2015-11-03,212.9664764404297
2015-11-04,215.71939086914062
2015-11-05,211.1161651611328
2015-11-06,219.3297576904297
2015-11-09,222.12779235839844
2015-11-10,217.705078125
2015-11-13,216.84762573242188
2015-11-16,224.11349487304688
2015-11-17,223.7073516845703
2015-11-18,217.52456665039062
2015-11-19,220.14207458496094
2015-11-20,219.28463745117188
2015-11-23,219.05897521972656
2015-11-24,217.8856201171875
2015-11-26,218.8784637451172
2015-11-27,225.3771209716797
2015-11-30,224.4293975830078
2015-12-01,225.8284149169922
2015-12-02,220.77391052246094
2015-12-03,217.61485290527344
2015-12-04,217.61485290527344
2015-12-07,215.40347290039062
2015-12-08,212.9664764404297
2015-12-09,211.56747436523438
2015-12-10,209.3561248779297
2015-12-11,205.1590576171875
2015-12-14,203.9405517578125
2015-12-15,204.34674072265625
2015-12-16,205.1590576171875
2015-12-17,208.40838623046875
2015-12-18,204.43699645996094
2015-12-21,208.00222778320312
2015-12-22,206.10678100585938
2015-12-23,207.2801513671875
2015-12-24,206.06166076660156
2015-12-28,206.60321044921875
2015-12-29,205.9713897705078
2015-12-30,203.80519104003906
2015-12-31,202.586669921875
2016-01-01,205.61036682128906
2016-01-04,199.2019805908203
2016-01-05,196.539306640625
2016-01-06,195.72698974609375
2016-01-07,189.1380615234375
2016-01-08,188.5965118408203
2016-01-11,184.39944458007812
2016-01-12,179.9767608642578
2016-01-13,181.33065795898438
2016-01-14,176.9530792236328
2016-01-15,166.34762573242188
2016-01-18,163.3690643310547
2016-01-19,165.12913513183594
2016-01-20,156.73504638671875
2016-01-21,158.4950714111328
2016-01-22,166.618408203125
2016-01-25,165.12913513183594
2016-01-27,166.4378662109375
2016-01-28,167.20509338378906
2016-01-29,162.376220703125
2016-02-01,155.92269897460938
2016-02-02,152.8990020751953
2016-02-03,149.8753204345703
2016-02-04,146.98703002929688
2016-02-05,151.81590270996094
2016-02-08,155.38113403320312
2016-02-09,150.77793884277344
2016-02-10,143.51205444335938
2016-02-11,139.22474670410156
2016-02-12,139.72117614746094
2016-02-15,151.5
2016-02-16,141.16529846191406
2016-02-17,143.46693420410156
2016-02-18,144.234130859375
2016-02-19,148.6568145751953
2016-02-22,148.88247680664062
2016-02-23,143.06076049804688
2016-02-24,141.07505798339844
2016-02-25,137.01341247558594
2016-02-26,140.71400451660156
2016-02-29,143.2864227294922
2016-03-01,146.26498413085938
2016-03-02,163.50445556640625
2016-03-03,164.94862365722656
2016-03-04,170.04823303222656
2016-03-08,165.49017333984375
2016-03-09,165.5352783203125
2016-03-10,162.91778564453125
2016-03-11,162.55673217773438
2016-03-14,164.0460205078125
2016-03-15,167.25022888183594
2016-03-16,167.1599578857422
2016-03-17,168.19796752929688
2016-03-18,172.62062072753906
2016-03-21,177.63002014160156
2016-03-22,178.26185607910156
2016-03-23,177.4495086669922
2016-03-28,169.95797729492188
2016-03-29,171.04110717773438
2016-03-30,178.30697631835938
2016-03-31,175.32839965820312
2016-04-01,176.59202575683594
2016-04-04,175.7345733642578
2016-04-05,166.3927764892578
2016-04-06,165.94146728515625
2016-04-07,164.22653198242188
2016-04-08,165.2645263671875
2016-04-11,169.91285705566406
2016-04-12,169.50669860839844
2016-04-13,173.20730590820312
2016-04-18,168.55897521972656
2016-04-20,169.05540466308594
2016-04-21,175.41868591308594
2016-04-22,180.65370178222656
2016-04-25,177.85568237304688
2016-04-26,181.37579345703125
2016-04-27,177.0433349609375
2016-04-28,173.3426971435547
2016-04-29,170.58981323242188
2016-05-02,167.8820343017578
2016-05-03,166.12197875976562
2016-05-04,162.42135620117188
2016-05-05,162.7823944091797
2016-05-06,166.3927764892578
2016-05-09,170.31903076171875
2016-05-10,171.04110717773438
2016-05-11,166.97946166992188
2016-05-12,170.13851928710938
2016-05-13,166.8440399169922
2016-05-16,159.57818603515625
2016-05-17,159.623291015625
2016-05-18,162.42135620117188
2016-05-19,155.87754821777344
2016-05-20,154.65907287597656
2016-05-23,151.9964141845703
2016-05-24,152.98927307128906
2016-05-25,158.0437774658203
2016-05-26,166.2122344970703
2016-05-27,176.8176727294922
2016-05-30,179.4803466796875
2016-05-31,184.9861602783203
2016-06-01,178.93878173828125
2016-06-02,181.0147247314453
2016-06-03,179.78024291992188
2016-06-06,181.8834686279297
2016-06-07,192.17100524902344
2016-06-08,192.6739501953125
2016-06-09,191.98809814453125
2016-06-10,188.33033752441406
2016-06-13,184.53536987304688
2016-06-14,189.9305877685547
2016-06-15,197.5662384033203
2016-06-16,197.52053833007812
2016-06-17,195.18865966796875
2016-06-20,197.42906188964844
2016-06-21,195.6916046142578
2016-06-22,194.68572998046875
2016-06-23,198.9379119873047
2016-06-24,193.17689514160156
2016-06-27,198.57211303710938
2016-06-28,197.42906188964844
2016-06-29,198.61785888671875
2016-06-30,200.0809783935547
2016-07-01,200.81251525878906
2016-07-04,203.92164611816406
2016-07-05,204.37884521484375
2016-07-07,201.2239990234375
2016-07-08,199.6237335205078
2016-07-11,205.47618103027344
2016-07-12,207.30506896972656
2016-07-13,208.21954345703125
2016-07-14,212.15164184570312
2016-07-15,211.69442749023438
2016-07-18,209.17970275878906
2016-07-19,209.95700073242188
2016-07-20,211.37437438964844
2016-07-21,206.3448944091797
2016-07-22,204.37884521484375
2016-07-25,210.23130798339844
2016-07-26,207.30506896972656
2016-07-27,209.63693237304688
2016-07-28,211.23719787597656
2016-07-29,209.7740936279297
2016-08-01,207.853759765625
2016-08-02,208.5395965576172
2016-08-03,207.2593536376953
2016-08-04,206.3448944091797
2016-08-05,212.83749389648438
2016-08-08,213.29473876953125
2016-08-09,215.03216552734375
2016-08-10,211.69442749023438
2016-08-11,207.71658325195312
2016-08-12,222.4849090576172
2016-08-16,225.63973999023438
2016-08-17,225.1825408935547
2016-08-18,227.14857482910156
2016-08-19,236.3844757080078
2016-08-22,233.0010528564453
2016-08-23,232.95530700683594
2016-08-24,232.63526916503906
2016-08-25,228.74887084960938
2016-08-26,225.5026092529297
2016-08-29,227.74298095703125
2016-08-30,230.66921997070312
2016-08-31,230.89781188964844
2016-09-01,230.4405975341797
2016-09-02,232.81814575195312
2016-09-06,237.8476104736328
2016-09-07,243.9744110107422
2016-09-08,245.39181518554688
2016-09-09,241.50540161132812
2016-09-12,231.12643432617188
2016-09-14,235.51576232910156
2016-09-15,234.098388671875
2016-09-16,232.5438232421875
2016-09-19,233.77833557128906
2016-09-20,232.68096923828125
2016-09-21,229.66331481933594
2016-09-22,235.83583068847656
2016-09-23,232.77244567871094
2016-09-26,230.1205291748047
2016-09-27,227.69725036621094
2016-09-28,232.04086303710938
2016-09-29,226.0969696044922
2016-09-30,229.75477600097656
2016-10-03,233.458251953125
2016-10-04,237.5275421142578
2016-10-05,238.533447265625
2016-10-06,234.8299102783203
2016-10-07,236.56739807128906
2016-10-10,234.64706420898438
2016-10-13,228.29164123535156
2016-10-14,230.5320281982422
2016-10-17,231.53793334960938
2016-10-18,234.92137145996094
2016-10-19,233.54969787597656
2016-10-20,237.93907165527344
2016-10-21,236.3844757080078
2016-10-24,240.45379638671875
2016-10-25,239.08212280273438
2016-10-26,236.6131134033203
2016-10-27,233.54969787597656
2016-10-28,235.92726135253906
2016-11-01,236.79600524902344
2016-11-02,229.57186889648438
2016-11-03,224.63385009765625
2016-11-04,222.07342529296875
2016-11-07,231.0806884765625
2016-11-08,231.0349884033203
2016-11-09,237.7561798095703
2016-11-10,257.2338562011719
2016-11-11,249.6439666748047
2016-11-15,254.3991241455078
2016-11-16,253.48464965820312
2016-11-17,253.71327209472656
2016-11-18,252.2044219970703
2016-11-21,235.3328857421875
2016-11-22,235.3328857421875
2016-11-23,236.52166748046875
2016-11-24,239.35646057128906
2016-11-25,238.6249237060547
2016-11-28,231.8579864501953
2016-11-29,231.0806884765625
2016-11-30,236.247314453125
2016-12-01,233.77833557128906
2016-12-02,232.36093139648438
2016-12-05,234.92137145996094
2016-12-06,236.93316650390625
2016-12-07,233.73260498046875
2016-12-08,237.66470336914062
2016-12-09,243.83721923828125
2016-12-12,241.0939178466797
2016-12-13,243.38002014160156
2016-12-14,240.40805053710938
2016-12-15,242.69418334960938
2016-12-16,242.0998077392578
2016-12-19,238.9906768798828
2016-12-20,232.77244567871094
2016-12-21,233.50399780273438
2016-12-22,228.42881774902344
2016-12-23,227.83441162109375
2016-12-26,223.30792236328125
2016-12-27,227.4686279296875
2016-12-28,226.55419921875
2016-12-29,226.46273803710938
2016-12-30,228.79458618164062
2017-01-02,222.7592315673828
2017-01-03,223.94801330566406
2017-01-04,222.11911010742188
2017-01-05,224.35951232910156
2017-01-06,224.86245727539062
2017-01-09,225.9141082763672
2017-01-10,227.05714416503906
2017-01-11,230.57774353027344
2017-01-12,229.75477600097656
2017-01-13,229.43470764160156
2017-01-16,233.86976623535156
2017-01-17,234.098388671875
2017-01-18,236.247314453125
2017-01-19,236.29306030273438
2017-01-20,229.57186889648438
2017-01-23,232.40664672851562
2017-01-24,233.09246826171875
2017-01-25,237.02462768554688
2017-01-27,243.6543731689453
2017-01-30,241.36827087402344
2017-01-31,238.0762176513672
2017-02-01,247.54074096679688
2017-02-02,249.91830444335938
2017-02-03,253.80465698242188
2017-02-06,253.3474884033203
2017-02-07,254.12477111816406
2017-02-08,253.48464965820312
2017-02-09,252.2501678466797
2017-02-10,252.7073974609375
2017-02-13,248.40943908691406
2017-02-14,247.0835418701172
2017-02-15,245.9404754638672
2017-02-16,247.35787963867188
2017-02-17,246.30624389648438
2017-02-20,246.58056640625
2017-02-21,247.54074096679688
2017-02-22,249.00384521484375
2017-02-23,247.31216430664062
2017-02-27,245.3003692626953
2017-02-28,246.16908264160156
2017-03-01,248.5009002685547
2017-03-02,244.43162536621094
2017-03-03,242.3741455078125
2017-03-06,246.7635040283203
2017-03-07,244.88885498046875
2017-03-08,246.8092041015625
2017-03-09,249.87258911132812
2017-03-10,248.7752227783203
2017-03-14,251.15280151367188
2017-03-15,253.62184143066406
2017-03-16,255.40496826171875
2017-03-17,250.69557189941406
2017-03-20,250.4669952392578
2017-03-21,249.04959106445312
2017-03-22,244.61453247070312
2017-03-23,245.5289764404297
2017-03-24,252.84457397460938
2017-03-27,255.5421905517578
2017-03-28,257.9654541015625
2017-03-29,263.772216796875
2017-03-30,266.1497497558594
2017-03-31,268.2987060546875
2017-04-03,268.070068359375
2017-04-05,271.9107666015625
2017-04-06,267.7957763671875
2017-04-07,264.6866149902344
2017-04-10,264.5951843261719
2017-04-11,269.3045959472656
2017-04-12,265.32672119140625
2017-04-13,266.60693359375
2017-04-17,265.09808349609375
2017-04-18,265.4638977050781
2017-04-19,259.74859619140625
2017-04-20,260.43438720703125
2017-04-21,258.056884765625
2017-04-24,261.5774841308594
2017-04-25,261.5774841308594
2017-04-26,261.94329833984375
2017-04-27,257.9197082519531
2017-04-28,264.96099853515625
2017-05-02,263.635009765625
2017-05-03,265.0066833496094
2017-05-04,273.46533203125
2017-05-05,270.6762390136719
2017-05-08,273.7853698730469
2017-05-09,271.13348388671875
2017-05-10,269.2588806152344
2017-05-11,272.5965881347656
2017-05-12,272.4136962890625
2017-05-15,275.6142578125
2017-05-16,281.1924133300781
2017-05-17,281.3295593261719
2017-05-18,277.03167724609375
2017-05-19,281.64959716796875
2017-05-22,269.12164306640625
2017-05-23,264.1379699707031
2017-05-24,258.92559814453125
2017-05-25,265.281005859375
2017-05-26,266.1575927734375
2017-05-29,262.051513671875
2017-05-30,266.5267028808594
2017-05-31,266.0191650390625
2017-06-01,265.23486328125
2017-06-02,264.86578369140625
2017-06-05,265.05035400390625
2017-06-06,265.096435546875
2017-06-07,268.0953063964844
2017-06-08,266.2959899902344
2017-06-09,266.24981689453125
2017-06-12,262.9281005859375
2017-06-13,261.9131164550781
2017-06-14,262.2360534667969
2017-06-15,262.051513671875
2017-06-16,263.8508605957031
2017-06-19,266.5267028808594
2017-06-20,267.6801452636719
2017-06-21,268.4182434082031
2017-06-22,271.7400817871094
2017-06-23,266.6189880371094
2017-06-27,258.0376892089844
2017-06-28,255.03887939453125
2017-06-29,251.39413452148438
2017-06-30,252.5013885498047
2017-07-03,253.608642578125
2017-07-04,251.90167236328125
2017-07-05,253.65476989746094
2017-07-06,259.28338623046875
2017-07-07,258.45294189453125
2017-07-10,263.4817199707031
2017-07-11,261.63629150390625
2017-07-12,265.41943359375
2017-07-13,266.4344482421875
2017-07-14,269.0641784667969
2017-07-17,270.3559265136719
2017-07-18,268.51055908203125
2017-07-19,270.6327819824219
2017-07-20,268.46441650390625
2017-07-21,268.1875915527344
2017-07-24,271.78619384765625
2017-07-25,273.21636962890625
2017-07-26,272.9395446777344
2017-07-27,275.2925109863281
2017-07-28,275.98455810546875
2017-07-31,288.3489685058594
2017-08-01,285.119384765625
2017-08-02,283.919921875
2017-08-03,277.32244873046875
2017-08-04,281.65924072265625
2017-08-07,287.1494445800781
2017-08-08,280.1828918457031
2017-08-09,278.937255859375
2017-08-10,273.77001953125
2017-08-11,258.49908447265625
2017-08-14,256.69976806640625
2017-08-16,261.2210998535156
2017-08-17,259.1449890136719
2017-08-18,257.1611328125
2017-08-21,253.4241180419922
2017-08-22,252.73207092285156
2017-08-23,257.43792724609375
2017-08-24,258.6374816894531
2017-08-28,257.7608642578125
2017-08-29,255.59249877929688
2017-08-30,255.22340393066406
2017-08-31,256.2845458984375
2017-09-01,256.3768310546875
2017-09-04,256.2845458984375
2017-09-05,255.17727661132812
2017-09-06,253.05502319335938
2017-09-07,253.00892639160156
2017-09-08,250.79437255859375
2017-09-11,250.01010131835938
2017-09-12,252.31689453125
2017-09-13,252.27072143554688
2017-09-14,253.00892639160156
2017-09-15,250.51754760742188
2017-09-18,249.50254821777344
2017-09-19,247.10348510742188
2017-09-20,249.17962646484375
2017-09-21,247.74940490722656
2017-09-22,241.6133575439453
2017-09-25,238.75291442871094
2017-09-26,238.29156494140625
2017-09-27,231.04823303222656
2017-09-28,233.03208923339844
2017-09-29,234.2316131591797
2017-10-03,231.87869262695312
2017-10-04,233.63185119628906
2017-10-05,232.15548706054688
2017-10-06,236.90748596191406
2017-10-09,236.99977111816406
2017-10-10,237.092041015625
2017-10-11,232.2938995361328
2017-10-12,231.7864227294922
2017-10-13,232.61685180664062
2017-10-16,232.57070922851562
2017-10-17,231.74029541015625
2017-10-18,224.91217041015625
2017-10-19,223.98947143554688
2017-10-23,226.94215393066406
2017-10-24,234.78521728515625
2017-10-25,299.7906494140625
2017-10-26,295.7306823730469
2017-10-27,287.0110168457031
2017-10-30,287.8875732421875
2017-10-31,282.1667175292969
2017-11-01,295.13092041015625
2017-11-02,290.0559387207031
2017-11-03,299.8829345703125
2017-11-06,303.57379150390625
2017-11-07,292.68572998046875
2017-11-08,285.6269226074219
2017-11-09,289.4562072753906
2017-11-10,307.7721252441406
2017-11-13,305.4653015136719
2017-11-14,303.6660461425781
2017-11-15,299.8367919921875
2017-11-16,307.63372802734375
2017-11-17,311.4169006347656
2017-11-20,307.2646484375
2017-11-21,305.09625244140625
2017-11-22,309.3868408203125
2017-11-23,309.0639343261719
2017-11-24,306.71099853515625
2017-11-27,309.7098083496094
2017-11-28,306.3419189453125
2017-11-29,303.48150634765625
2017-11-30,295.5923156738281
2017-12-01,288.5796203613281
2017-12-04,289.3639221191406
2017-12-05,294.4388122558594
2017-12-06,288.2566833496094
2017-12-07,291.9475402832031
2017-12-08,288.902587890625
2017-12-11,293.7929382324219
2017-12-12,293.839111328125
2017-12-13,289.08709716796875
2017-12-14,289.7330017089844
2017-12-15,288.1182861328125
2017-12-18,294.2543029785156
2017-12-19,295.08477783203125
2017-12-20,292.9625244140625
2017-12-21,292.2704772949219
2017-12-22,295.13092041015625
2017-12-26,292.63958740234375
2017-12-27,290.5173034667969
2017-12-28,284.5657958984375
2017-12-29,285.9498291015625
2018-01-01,283.3663024902344
2018-01-02,279.8138122558594
2018-01-03,279.44476318359375
2018-01-04,284.6580810546875
2018-01-05,282.6742248535156
2018-01-08,282.1667175292969
2018-01-09,280.78265380859375
2018-01-10,277.8299560546875
2018-01-11,278.8449401855469
2018-01-12,278.89111328125
2018-01-15,279.2140808105469
2018-01-16,273.26251220703125
2018-01-17,283.3663024902344
2018-01-18,279.8138122558594
2018-01-19,285.3501281738281
2018-01-22,282.8126220703125
2018-01-23,293.5161437988281
2018-01-24,304.4042053222656
2018-01-25,288.9486999511719
2018-01-29,287.9798889160156
2018-01-30,289.3177795410156
2018-01-31,289.0409851074219
2018-02-01,282.3973693847656
2018-02-02,274.3697814941406
2018-02-05,275.01568603515625
2018-02-06,269.20257568359375
2018-02-07,270.17138671875
2018-02-08,278.1067810058594
2018-02-09,273.4931640625
2018-02-12,266.4344482421875
2018-02-14,254.8543243408203
2018-02-15,257.1611328125
2018-02-16,250.65594482421875
2018-02-19,247.74940490722656
2018-02-20,248.81053161621094
2018-02-21,252.178466796875
2018-02-22,251.53253173828125
2018-02-23,254.7158966064453
2018-02-26,253.2395782470703
2018-02-27,246.91896057128906
2018-02-28,247.2880401611328
2018-03-01,241.89015197753906
2018-03-05,243.1358184814453
2018-03-06,236.72293090820312
2018-03-07,227.5880584716797
2018-03-08,236.95362854003906
2018-03-09,233.677978515625
2018-03-12,233.30892944335938
2018-03-13,235.01593017578125
2018-03-14,237.18429565429688
2018-03-15,234.09320068359375
2018-03-16,232.8013916015625
2018-03-19,228.78759765625
2018-03-20,229.8487091064453
2018-03-21,228.83372497558594
2018-03-22,222.88221740722656
2018-03-23,216.6538848876953
2018-03-26,227.44964599609375
2018-03-27,234.6929473876953
2018-03-28,230.58685302734375
2018-04-02,227.12669372558594
2018-04-03,231.1405029296875
2018-04-04,228.1878204345703
2018-04-05,239.26040649414062
2018-04-06,239.62950134277344
2018-04-09,240.50608825683594
2018-04-10,242.9512481689453
2018-04-11,237.18429565429688
2018-04-12,234.1854705810547
2018-04-13,231.55572509765625
2018-04-16,229.75643920898438
2018-04-17,228.9721221923828
2018-04-18,227.40350341796875
2018-04-19,227.12669372558594
2018-04-20,222.55923461914062
2018-04-23,223.712646484375
2018-04-24,222.00563049316406
2018-04-25,218.86837768554688
2018-04-26,215.17750549316406
2018-04-27,223.85105895996094
2018-04-30,227.3573455810547
2018-05-02,222.37469482421875
2018-05-03,223.20513916015625
2018-05-04,223.2512664794922
2018-05-07,227.44964599609375
2018-05-08,230.72528076171875
2018-05-09,228.83372497558594
2018-05-10,228.78759765625
2018-05-11,231.00210571289062
2018-05-14,234.00094604492188
2018-05-15,228.83372497558594
2018-05-16,224.31240844726562
2018-05-17,223.94332885742188
2018-05-18,220.390869140625
2018-05-21,225.55809020996094
2018-05-22,234.27774047851562
2018-05-23,242.8590087890625
2018-05-24,247.74940490722656
2018-05-25,246.31919860839844
2018-05-28,251.0250244140625
2018-05-29,243.8739776611328
2018-05-30,246.5037078857422
2018-05-31,248.71826171875
2018-06-01,246.08853149414062
2018-06-04,242.67446899414062
2018-06-05,243.1819610595703
2018-06-06,249.2718963623047
2018-06-07,248.81053161621094
2018-06-08,251.90167236328125
2018-06-11,252.8243408203125
2018-06-12,260.9903869628906
2018-06-13,265.465576171875
2018-06-14,260.75970458984375
2018-06-15,256.0077819824219
2018-06-18,255.4541015625
2018-06-19,251.53253173828125
2018-06-20,252.178466796875
2018-06-21,247.88780212402344
2018-06-22,251.94776916503906
2018-06-25,247.7032928466797
2018-06-26,246.7344207763672
2018-06-27,241.47496032714844
2018-06-28,237.13816833496094
2018-06-29,239.30654907226562
2018-07-02,238.84518432617188
2018-07-03,237.5995330810547
2018-07-04,237.5534210205078
2018-07-05,236.63067626953125
2018-07-06,237.32272338867188
2018-07-09,241.33653259277344
2018-07-10,243.36648559570312
2018-07-11,239.07589721679688
2018-07-12,242.4437713623047
2018-07-13,237.83021545410156
2018-07-16,232.15548706054688
2018-07-17,239.02972412109375
2018-07-18,239.49107360839844
2018-07-19,240.0908660888672
2018-07-20,241.2904052734375
2018-07-23,245.7655792236328
2018-07-24,246.22691345214844
2018-07-25,250.8404998779297
2018-07-26,265.465576171875
2018-07-27,264.5889892578125
2018-07-30,274.4158935546875
2018-07-31,270.8173522949219
2018-08-01,272.2936706542969
2018-08-02,271.1864013671875
2018-08-03,276.1229553222656
2018-08-06,284.6580810546875
2018-08-07,280.5519714355469
2018-08-08,284.8426208496094
2018-08-09,292.8702392578125
2018-08-10,280.92108154296875
2018-08-13,271.4170837402344
2018-08-14,272.109130859375
2018-08-16,270.0791320800781
2018-08-17,278.752685546875
2018-08-20,283.873779296875
2018-08-21,283.2740478515625
2018-08-23,279.07568359375
2018-08-24,277.230224609375
2018-08-27,284.1967468261719
2018-08-28,281.7514953613281
2018-08-29,285.7653503417969
2018-08-30,284.7503356933594
2018-08-31,285.67303466796875
2018-09-03,282.6742248535156
2018-09-04,273.4931640625
2018-09-05,273.6315612792969
2018-09-06,273.5393371582031
2018-09-07,269.11029052734375
2018-09-10,262.8358459472656
2018-09-11,260.75970458984375
2018-09-12,263.25103759765625
2018-09-14,268.1875915527344
2018-09-17,263.25103759765625
2018-09-18,252.63978576660156
2018-09-19,250.51754760742188
2018-09-21,249.68711853027344
2018-09-24,243.92013549804688
2018-09-25,249.96392822265625
2018-09-26,243.45880126953125
2018-09-27,244.84286499023438
2018-09-28,244.9812469482422
2018-10-01,252.68594360351562
2018-10-03,250.7020721435547
2018-10-04,250.379150390625
2018-10-05,238.3838348388672
2018-10-08,245.21194458007812
2018-10-09,242.62832641601562
2018-10-10,257.114990234375
2018-10-11,241.89015197753906
2018-10-12,243.36648559570312
2018-10-15,242.8590087890625
2018-10-16,249.41029357910156
2018-10-17,240.96743774414062
